date,litecoin,trend_relative_diff,trend_log_return
2022-09-26,36,-0.1,-0.10536051565782628
2022-09-27,37,0.027777777777777776,0.027398974188114347
2022-09-28,37,0.0,0.0
2022-09-29,35,-0.05405405405405406,-0.055569851154810765
2022-09-30,35,0.0,0.0
2022-10-01,32,-0.08571428571428572,-0.08961215868968717
2022-10-02,33,0.03125,0.030771658666753687
2022-10-03,36,0.09090909090909091,0.0870113769896297
2022-10-04,35,-0.027777777777777776,-0.028170876966696335
2022-10-05,34,-0.02857142857142857,-0.028987536873252298
2022-10-06,32,-0.058823529411764705,-0.060624621816434854
2022-10-07,35,0.09375,0.08961215868968714
2022-10-08,34,-0.02857142857142857,-0.028987536873252298
2022-10-09,34,0.0,0.0
2022-10-10,36,0.058823529411764705,0.05715841383994862
2022-10-11,34,-0.05555555555555555,-0.05715841383994864
2022-10-12,35,0.029411764705882353,0.028987536873252187
2022-10-13,32,-0.08571428571428572,-0.08961215868968717
2022-10-14,34,0.0625,0.06062462181643484
2022-10-15,31,-0.08823529411764706,-0.09237332013101517
2022-10-16,33,0.06451612903225806,0.06252035698133393
2022-10-17,31,-0.06060606060606061,-0.06252035698133393
2022-10-18,33,0.06451612903225806,0.06252035698133393
2022-10-19,31,-0.06060606060606061,-0.06252035698133393
2022-10-20,32,0.03225806451612903,0.03174869831458027
2022-10-21,35,0.09375,0.08961215868968714
2022-10-22,31,-0.11428571428571428,-0.12136085700426748
2022-10-23,31,0.0,0.0
2022-10-24,29,-0.06451612903225806,-0.06669137449867228
2022-10-25,38,0.3103448275862069,0.2702903297399117
2022-10-26,37,-0.02631578947368421,-0.026668247082161294
2022-10-27,33,-0.10810810810810811,-0.11441035117774422
2022-10-28,31,-0.06060606060606061,-0.06252035698133393
2022-10-29,36,0.16129032258064516,0.14953173397096384
2022-10-30,33,-0.08333333333333333,-0.08701137698962981
2022-10-31,31,-0.06060606060606061,-0.06252035698133393
2022-11-01,36,0.16129032258064516,0.14953173397096384
2022-11-02,58,0.6111111111111112,0.47692407209030935
2022-11-03,52,-0.10344827586206896,-0.10919929196499197
2022-11-04,60,0.15384615384615385,0.14310084364067324
2022-11-05,50,-0.16666666666666666,-0.1823215567939546
2022-11-06,47,-0.06,-0.06187540371808753
2022-11-07,46,-0.02127659574468085,-0.02150620522096362
2022-11-08,51,0.10869565217391304,0.1031842362352308
2022-11-09,54,0.058823529411764705,0.05715841383994862
2022-11-10,54,0.0,0.0
2022-11-11,53,-0.018518518518518517,-0.01869213301215252
2022-11-12,46,-0.1320754716981132,-0.1416505170630268
2022-11-13,44,-0.043478260869565216,-0.04445176257083381
2022-11-14,51,0.1590909090909091,0.14763599880606468
2022-11-15,44,-0.13725490196078433,-0.14763599880606457
2022-11-16,39,-0.11363636363636363,-0.12062798778861475
2022-11-17,48,0.23076923076923078,0.20763936477824455
2022-11-18,48,0.0,0.0
2022-11-19,43,-0.10416666666666667,-0.11000089521432846
2022-11-20,42,-0.023255813953488372,-0.02353049741019416
2022-11-21,45,0.07142857142857142,0.06899287148695142
2022-11-22,64,0.4222222222222222,0.35222059358935215
2022-11-23,100,0.5625,0.44628710262841953
2022-11-24,63,-0.37,-0.4620354595965587
2022-11-25,53,-0.15873015873015872,-0.17284281283941083
2022-11-26,49,-0.07547169811320754,-0.07847161544149521
2022-11-27,52,0.061224489795918366,0.059423420470800806
2022-11-28,45,-0.1346153846153846,-0.14458122881110755
2022-11-29,47,0.044444444444444446,0.04348511193973889
2022-11-30,47,0.0,0.0
2022-12-01,39,-0.1702127659574468,-0.1865859555804122
2022-12-02,43,0.10256410256410256,0.09763846956391607
2022-12-03,40,-0.06976744186046512,-0.07232066157962613
2022-12-04,42,0.05,0.04879016416943205
2022-12-05,50,0.19047619047619047,0.17435338714477774
2022-12-06,45,-0.1,-0.10536051565782628
2022-12-07,37,-0.17777777777777778,-0.19574457712609536
2022-12-08,44,0.1891891891891892,0.17327172127403678
2022-12-09,37,-0.1590909090909091,-0.17327172127403667
2022-12-10,39,0.05405405405405406,0.05264373348542188
2022-12-11,37,-0.05128205128205128,-0.05264373348542203
2022-12-12,41,0.10810810810810811,0.10265415406008337
2022-12-13,38,-0.07317073170731707,-0.07598590697792199
2022-12-14,35,-0.07894736842105263,-0.08223809823697212
2022-12-15,39,0.11428571428571428,0.10821358464023279
2022-12-16,39,0.0,0.0
2022-12-17,39,0.0,0.0
2022-12-18,38,-0.02564102564102564,-0.025975486403260677
2022-12-19,39,0.02631578947368421,0.025975486403260736
2022-12-20,41,0.05128205128205128,0.050010420574661416
2022-12-21,39,-0.04878048780487805,-0.05001042057466142
2022-12-22,39,0.0,0.0
2022-12-23,38,-0.02564102564102564,-0.025975486403260677
2022-12-24,39,0.02631578947368421,0.025975486403260736
2022-12-25,41,0.05128205128205128,0.050010420574661416
2022-12-26,45,0.0975609756097561,0.09309042306601203
2022-12-27,42,-0.06666666666666667,-0.06899287148695143
2022-12-28,39,-0.07142857142857142,-0.07410797215372185
2022-12-29,38,-0.02564102564102564,-0.025975486403260677
2022-12-30,38,0.0,0.0
