date,bitcoin,trend_relative_diff,trend_log_return
2016-01-17,37,-0.13953488372093023,-0.150282203049338
2016-01-18,36,-0.02702702702702703,-0.027398974188114388
2016-01-19,34,-0.05555555555555555,-0.05715841383994864
2016-01-20,36,0.058823529411764705,0.05715841383994862
2016-01-21,35,-0.027777777777777776,-0.028170876966696335
2016-01-22,35,0.0,0.0
2016-01-23,33,-0.05714285714285714,-0.058840500022933465
2016-01-24,32,-0.030303030303030304,-0.03077165866675366
2016-01-25,31,-0.03125,-0.0317486983145803
2016-01-26,32,0.03225806451612903,0.03174869831458027
2016-01-27,30,-0.0625,-0.06453852113757118
2016-01-28,34,0.13333333333333333,0.125163142954006
2016-01-29,30,-0.11764705882352941,-0.12516314295400605
2016-01-30,28,-0.06666666666666667,-0.06899287148695143
2016-01-31,29,0.03571428571428571,0.03509131981127019
2016-02-01,31,0.06896551724137931,0.06669137449867214
2016-02-02,29,-0.06451612903225806,-0.06669137449867228
2016-02-03,29,0.0,0.0
2016-02-04,29,0.0,0.0
2016-02-05,28,-0.034482758620689655,-0.03509131981127006
2016-02-06,27,-0.03571428571428571,-0.03636764417087483
2016-02-07,28,0.037037037037037035,0.03636764417087479
2016-02-08,31,0.10714285714285714,0.10178269430994238
2016-02-09,31,0.0,0.0
2016-02-10,31,0.0,0.0
2016-02-11,31,0.0,0.0
2016-02-12,32,0.03225806451612903,0.03174869831458027
2016-02-13,29,-0.09375,-0.09844007281325252
2016-02-14,30,0.034482758620689655,0.033901551675681416
2016-02-15,37,0.23333333333333334,0.2097205309820691
2016-02-16,31,-0.16216216216216217,-0.17693070815907821
2016-02-17,36,0.16129032258064516,0.14953173397096384
2016-02-18,36,0.0,0.0
2016-02-19,34,-0.05555555555555555,-0.05715841383994864
2016-02-20,36,0.058823529411764705,0.05715841383994862
2016-02-21,35,-0.027777777777777776,-0.028170876966696335
2016-02-22,34,-0.02857142857142857,-0.028987536873252298
2016-02-23,31,-0.08823529411764706,-0.09237332013101517
2016-02-24,32,0.03225806451612903,0.03174869831458027
2016-02-25,30,-0.0625,-0.06453852113757118
2016-02-26,31,0.03333333333333333,0.03278982282299097
2016-02-27,33,0.06451612903225806,0.06252035698133393
2016-02-28,29,-0.12121212121212122,-0.12921173148000623
2016-02-29,28,-0.034482758620689655,-0.03509131981127006
2016-03-01,31,0.10714285714285714,0.10178269430994238
2016-03-02,30,-0.03225806451612903,-0.03278982282299084
2016-03-03,31,0.03333333333333333,0.03278982282299097
2016-03-04,30,-0.03225806451612903,-0.03278982282299084
2016-03-05,33,0.1,0.09531017980432493
2016-03-06,29,-0.12121212121212122,-0.12921173148000623
2016-03-07,31,0.06896551724137931,0.06669137449867214
2016-03-08,31,0.0,0.0
2016-03-09,30,-0.03225806451612903,-0.03278982282299084
2016-03-10,30,0.0,0.0
2016-03-11,29,-0.03333333333333333,-0.03390155167568134
2016-03-12,29,0.0,0.0
2016-03-13,29,0.0,0.0
2016-03-14,30,0.034482758620689655,0.033901551675681416
2016-03-15,30,0.0,0.0
2016-03-16,29,-0.03333333333333333,-0.03390155167568134
2016-03-17,29,0.0,0.0
2016-03-18,29,0.0,0.0
2016-03-19,28,-0.034482758620689655,-0.03509131981127006
2016-03-20,29,0.03571428571428571,0.03509131981127019
2016-03-21,29,0.0,0.0
2016-03-22,29,0.0,0.0
2016-03-23,29,0.0,0.0
2016-03-24,27,-0.06896551724137931,-0.07145896398214498
2016-03-25,28,0.037037037037037035,0.03636764417087479
2016-03-26,27,-0.03571428571428571,-0.03636764417087483
2016-03-27,28,0.037037037037037035,0.03636764417087479
2016-03-28,30,0.07142857142857142,0.06899287148695142
2016-03-29,29,-0.03333333333333333,-0.03390155167568134
2016-03-30,28,-0.034482758620689655,-0.03509131981127006
2016-03-31,30,0.07142857142857142,0.06899287148695142
2016-04-01,27,-0.1,-0.10536051565782628
2016-04-02,27,0.0,0.0
2016-04-03,28,0.037037037037037035,0.03636764417087479
2016-04-04,27,-0.03571428571428571,-0.03636764417087483
2016-04-05,29,0.07407407407407407,0.07145896398214505
2016-04-06,31,0.06896551724137931,0.06669137449867214
2016-04-07,30,-0.03225806451612903,-0.03278982282299084
2016-04-08,28,-0.06666666666666667,-0.06899287148695143
2016-04-09,27,-0.03571428571428571,-0.03636764417087483
2016-04-10,29,0.07407407407407407,0.07145896398214505
2016-04-11,30,0.034482758620689655,0.033901551675681416
2016-04-12,30,0.0,0.0
2016-04-13,28,-0.06666666666666667,-0.06899287148695143
2016-04-14,27,-0.03571428571428571,-0.03636764417087483
2016-04-15,27,0.0,0.0
2016-04-16,27,0.0,0.0
2016-04-17,27,0.0,0.0
2016-04-18,27,0.0,0.0
2016-04-19,30,0.1111111111111111,0.10536051565782635
2016-04-20,29,-0.03333333333333333,-0.03390155167568134
2016-04-21,33,0.13793103448275862,0.12921173148000625
2016-04-22,32,-0.030303030303030304,-0.03077165866675366
2016-04-23,30,-0.0625,-0.06453852113757118
2016-04-24,30,0.0,0.0
2016-04-25,31,0.03333333333333333,0.03278982282299097
2016-04-26,32,0.03225806451612903,0.03174869831458027
2016-04-27,33,0.03125,0.030771658666753687
2016-04-28,35,0.06060606060606061,0.058840500022933395
2016-04-29,32,-0.08571428571428572,-0.08961215868968717
2016-04-30,31,-0.03125,-0.0317486983145803
2016-05-01,28,-0.0967741935483871,-0.10178269430994236
2016-05-02,100,2.5714285714285716,1.2729656758128876
2016-05-03,59,-0.41,-0.527632742082372
2016-05-04,38,-0.3559322033898305,-0.43995128417933377
2016-05-05,43,0.13157894736842105,0.12361395596717663
2016-05-06,38,-0.11627906976744186,-0.12361395596717664
2016-05-07,34,-0.10526315789473684,-0.11122563511022437
2016-05-08,35,0.029411764705882353,0.028987536873252187
2016-05-09,33,-0.05714285714285714,-0.058840500022933465
2016-05-10,41,0.24242424242424243,0.21706450523782758
2016-05-11,32,-0.21951219512195122,-0.2478361639045812
2016-05-12,33,0.03125,0.030771658666753687
2016-05-13,30,-0.09090909090909091,-0.0953101798043249
2016-05-14,29,-0.03333333333333333,-0.03390155167568134
2016-05-15,29,0.0,0.0
2016-05-16,30,0.034482758620689655,0.033901551675681416
2016-05-17,32,0.06666666666666667,0.06453852113757116
2016-05-18,30,-0.0625,-0.06453852113757118
2016-05-19,31,0.03333333333333333,0.03278982282299097
2016-05-20,31,0.0,0.0
2016-05-21,29,-0.06451612903225806,-0.06669137449867228
2016-05-22,30,0.034482758620689655,0.033901551675681416
2016-05-23,30,0.0,0.0
2016-05-24,30,0.0,0.0
2016-05-25,31,0.03333333333333333,0.03278982282299097
2016-05-26,30,-0.03225806451612903,-0.03278982282299084
2016-05-27,34,0.13333333333333333,0.125163142954006
2016-05-28,39,0.14705882352941177,0.13720112151348496
2016-05-29,43,0.10256410256410256,0.09763846956391607
2016-05-30,42,-0.023255813953488372,-0.02353049741019416
2016-05-31,40,-0.047619047619047616,-0.048790164169432056
2016-06-01,38,-0.05,-0.05129329438755058
2016-06-02,35,-0.07894736842105263,-0.08223809823697212
2016-06-03,38,0.08571428571428572,0.08223809823697201
2016-06-04,38,0.0,0.0
2016-06-05,38,0.0,0.0
2016-06-06,40,0.05263157894736842,0.05129329438755048
2016-06-07,37,-0.075,-0.0779615414697118
2016-06-08,37,0.0,0.0
2016-06-09,38,0.02702702702702703,0.026668247082161273
2016-06-10,35,-0.07894736842105263,-0.08223809823697212
2016-06-11,37,0.05714285714285714,0.055569851154810786
2016-06-12,48,0.2972972972972973,0.2602830982636665
2016-06-13,63,0.3125,0.27193371548364176
2016-06-14,52,-0.1746031746031746,-0.1918910078101054
2016-06-15,46,-0.11538461538461539,-0.12260232209233239
2016-06-16,65,0.41304347826086957,0.34574587340654217
2016-06-17,57,-0.12307692307692308,-0.13133600206108698
2016-06-18,47,-0.17543859649122806,-0.19290366612449156
2016-06-19,44,-0.06382978723404255,-0.0659579677917974
2016-06-20,48,0.09090909090909091,0.0870113769896297
2016-06-21,56,0.16666666666666666,0.15415067982725836
2016-06-22,45,-0.19642857142857142,-0.21868920096482944
2016-06-23,54,0.2,0.1823215567939546
2016-06-24,72,0.3333333333333333,0.28768207245178085
2016-06-25,49,-0.3194444444444444,-0.3848458209054287
2016-06-26,44,-0.10204081632653061,-0.10763066419236544
2016-06-27,45,0.022727272727272728,0.022472855852058576
2016-06-28,42,-0.06666666666666667,-0.06899287148695143
2016-06-29,38,-0.09523809523809523,-0.10008345855698253
2016-06-30,39,0.02631578947368421,0.025975486403260736
2016-07-01,59,0.09259259259259259,0.08855339734144503
2016-07-02,51,-0.13559322033898305,-0.14571181118139365
2016-07-03,55,0.0784313725490196,0.0755075525081451
2016-07-04,54,-0.01818181818181818,-0.01834913866819654
2016-07-05,55,0.018518518518518517,0.018349138668196617
2016-07-06,54,-0.01818181818181818,-0.01834913866819654
2016-07-07,55,0.018518518518518517,0.018349138668196617
2016-07-08,54,-0.01818181818181818,-0.01834913866819654
2016-07-09,69,0.2777777777777778,0.2451224580329849
2016-07-10,57,-0.17391304347826086,-0.19105523676270922
2016-07-11,53,-0.07017543859649122,-0.07275935428242832
2016-07-12,50,-0.05660377358490566,-0.05826890812397576
2016-07-13,52,0.04,0.03922071315328133
2016-07-14,45,-0.1346153846153846,-0.14458122881110755
2016-07-15,45,0.0,0.0
2016-07-16,43,-0.044444444444444446,-0.04546237407675729
2016-07-17,46,0.06976744186046512,0.06744128079553248
2016-07-18,43,-0.06521739130434782,-0.06744128079553253
2016-07-19,48,0.11627906976744186,0.11000089521432849
2016-07-20,44,-0.08333333333333333,-0.08701137698962981
2016-07-21,47,0.06818181818181818,0.06595796779179737
2016-07-22,43,-0.0851063829787234,-0.08894748601649617
2016-07-23,40,-0.06976744186046512,-0.07232066157962613
2016-07-24,42,0.05,0.04879016416943205
2016-07-25,44,0.047619047619047616,0.04652001563489291
2016-07-26,50,0.13636363636363635,0.127833371509885
2016-07-27,45,-0.1,-0.10536051565782628
2016-07-28,44,-0.022222222222222223,-0.02247285585205863
2016-07-29,43,-0.022727272727272728,-0.02298951822469872
2016-07-30,42,-0.023255813953488372,-0.02353049741019416
2016-07-31,44,0.047619047619047616,0.04652001563489291
2016-08-01,43,-0.022727272727272728,-0.02298951822469872
2016-08-02,55,0.27906976744186046,0.24613306953890854
2016-08-03,100,0.8181818181818182,0.5978370007556204
2016-08-04,60,-0.4,-0.5108256237659907
2016-08-05,57,-0.05,-0.05129329438755058
2016-08-06,47,-0.17543859649122806,-0.19290366612449156
2016-08-07,54,0.14893617021276595,0.1388364448542159
2016-08-08,56,0.037037037037037035,0.03636764417087479
2016-08-09,47,-0.16071428571428573,-0.17520408902509063
2016-08-10,42,-0.10638297872340426,-0.11247798342669033
2016-08-11,43,0.023809523809523808,0.023530497410194036
2016-08-12,42,-0.023255813953488372,-0.02353049741019416
2016-08-13,41,-0.023809523809523808,-0.02409755157906053
2016-08-14,41,0.0,0.0
2016-08-15,44,0.07317073170731707,0.07061756721395342
2016-08-16,44,0.0,0.0
2016-08-17,47,0.06818181818181818,0.06595796779179737
2016-08-18,42,-0.10638297872340426,-0.11247798342669033
2016-08-19,43,0.023809523809523808,0.023530497410194036
2016-08-20,40,-0.06976744186046512,-0.07232066157962613
2016-08-21,41,0.025,0.024692612590371414
2016-08-22,42,0.024390243902439025,0.024097551579060524
2016-08-23,46,0.09523809523809523,0.09097177820572679
2016-08-24,44,-0.043478260869565216,-0.04445176257083381
2016-08-25,44,0.0,0.0
2016-08-26,43,-0.022727272727272728,-0.02298951822469872
2016-08-27,41,-0.046511627906976744,-0.04762804898925459
2016-08-28,41,0.0,0.0
2016-08-29,50,0.21951219512195122,0.19845093872383823
2016-08-30,41,-0.18,-0.19845093872383832
2016-08-31,43,0.04878048780487805,0.047628048989254664
2016-09-01,41,-0.046511627906976744,-0.04762804898925459
2016-09-02,42,0.024390243902439025,0.024097551579060524
2016-09-03,42,0.0,0.0
2016-09-04,47,0.11904761904761904,0.1124779834266903
2016-09-05,44,-0.06382978723404255,-0.0659579677917974
2016-09-06,44,0.0,0.0
2016-09-07,43,-0.022727272727272728,-0.02298951822469872
2016-09-08,47,0.09302325581395349,0.08894748601649612
2016-09-09,45,-0.0425531914893617,-0.04348511193973878
2016-09-10,46,0.022222222222222223,0.021978906718775167
2016-09-11,49,0.06521739130434782,0.06317890162153167
2016-09-12,44,-0.10204081632653061,-0.10763066419236544
2016-09-13,47,0.06818181818181818,0.06595796779179737
2016-09-14,45,-0.0425531914893617,-0.04348511193973878
2016-09-15,45,0.0,0.0
2016-09-16,42,-0.06666666666666667,-0.06899287148695143
2016-09-17,42,0.0,0.0
2016-09-18,43,0.023809523809523808,0.023530497410194036
2016-09-19,42,-0.023255813953488372,-0.02353049741019416
2016-09-20,43,0.023809523809523808,0.023530497410194036
2016-09-21,47,0.09302325581395349,0.08894748601649612
2016-09-22,46,-0.02127659574468085,-0.02150620522096362
2016-09-23,43,-0.06521739130434782,-0.06744128079553253
2016-09-24,44,0.023255813953488372,0.02298951822469878
2016-09-25,40,-0.09090909090909091,-0.0953101798043249
2016-09-26,45,0.125,0.11778303565638346
2016-09-27,42,-0.06666666666666667,-0.06899287148695143
2016-09-28,43,0.023809523809523808,0.023530497410194036
2016-09-29,42,-0.023255813953488372,-0.02353049741019416
2016-09-30,43,0.023809523809523808,0.023530497410194036
2016-10-01,43,0.0,0.0
2016-10-02,41,-0.046511627906976744,-0.04762804898925459
2016-10-03,44,0.07317073170731707,0.07061756721395342
2016-10-04,42,-0.045454545454545456,-0.04652001563489282
2016-10-05,46,0.09523809523809523,0.09097177820572679
2016-10-06,42,-0.08695652173913043,-0.09097177820572676
2016-10-07,46,0.09523809523809523,0.09097177820572679
2016-10-08,43,-0.06521739130434782,-0.06744128079553253
2016-10-09,43,0.0,0.0
2016-10-10,42,-0.023255813953488372,-0.02353049741019416
2016-10-11,51,0.21428571428571427,0.1941560144409574
2016-10-12,49,-0.0392156862745098,-0.04000533461369913
2016-10-13,46,-0.061224489795918366,-0.06317890162153156
2016-10-14,45,-0.021739130434782608,-0.02197890671877523
2016-10-15,42,-0.06666666666666667,-0.06899287148695143
2016-10-16,46,0.09523809523809523,0.09097177820572679
2016-10-17,47,0.021739130434782608,0.021506205220963682
2016-10-18,45,-0.0425531914893617,-0.04348511193973878
2016-10-19,45,0.0,0.0
2016-10-20,43,-0.044444444444444446,-0.04546237407675729
2016-10-21,43,0.0,0.0
2016-10-22,44,0.023255813953488372,0.02298951822469878
2016-10-23,45,0.022727272727272728,0.022472855852058576
2016-10-24,54,0.2,0.1823215567939546
2016-10-25,47,-0.12962962962962962,-0.1388364448542158
2016-10-26,47,0.0,0.0
2016-10-27,51,0.0851063829787234,0.0816780310142671
2016-10-28,53,0.0392156862745098,0.03846628082779614
2016-10-29,63,0.18867924528301888,0.17284281283941083
2016-10-30,57,-0.09523809523809523,-0.10008345855698253
2016-10-31,48,-0.15789473684210525,-0.17185025692665928
2016-11-01,57,0.1875,0.17185025692665923
2016-11-02,54,-0.05263157894736842,-0.05406722127027582
2016-11-03,55,0.018518518518518517,0.018349138668196617
2016-11-04,50,-0.09090909090909091,-0.0953101798043249
2016-11-05,51,0.02,0.01980262729617973
2016-11-06,49,-0.0392156862745098,-0.04000533461369913
2016-11-07,52,0.061224489795918366,0.059423420470800806
2016-11-08,50,-0.038461538461538464,-0.03922071315328127
2016-11-09,72,0.44,0.36464311358790924
2016-11-10,58,-0.19444444444444445,-0.21622310846963594
2016-11-11,49,-0.15517241379310345,-0.1686227124357927
2016-11-12,52,0.061224489795918366,0.059423420470800806
2016-11-13,50,-0.038461538461538464,-0.03922071315328127
2016-11-14,51,0.02,0.01980262729617973
2016-11-15,52,0.0196078431372549,0.019418085857101516
2016-11-16,52,0.0,0.0
2016-11-17,56,0.07692307692307693,0.07410797215372183
2016-11-18,56,0.0,0.0
2016-11-19,55,-0.017857142857142856,-0.018018505502678365
2016-11-20,52,-0.05454545454545454,-0.056089466651043585
2016-11-21,51,-0.019230769230769232,-0.019418085857101627
2016-11-22,52,0.0196078431372549,0.019418085857101516
2016-11-23,53,0.019230769230769232,0.01904819497069441
2016-11-24,52,-0.018867924528301886,-0.019048194970694474
2016-11-25,52,0.0,0.0
2016-11-26,50,-0.038461538461538464,-0.03922071315328127
2016-11-27,50,0.0,0.0
2016-11-28,56,0.12,0.11332868530700327
2016-11-29,55,-0.017857142857142856,-0.018018505502678365
2016-11-30,52,-0.05454545454545454,-0.056089466651043585
2016-12-01,55,0.057692307692307696,0.05608946665104358
2016-12-02,57,0.03636363636363636,0.035718082602079246
2016-12-03,64,0.12280701754385964,0.11583181552512165
2016-12-04,51,-0.203125,-0.22705745063534608
2016-12-05,57,0.11764705882352941,0.1112256351102244
2016-12-06,55,-0.03508771929824561,-0.03571808260207923
2016-12-07,53,-0.03636363636363636,-0.0370412716803491
2016-12-08,54,0.018867924528301886,0.018692133012152546
2016-12-09,52,-0.037037037037037035,-0.037740327982847086
2016-12-10,50,-0.038461538461538464,-0.03922071315328127
2016-12-11,50,0.0,0.0
2016-12-12,53,0.06,0.058268908123975824
2016-12-13,51,-0.03773584905660377,-0.03846628082779605
2016-12-14,55,0.0784313725490196,0.0755075525081451
2016-12-15,55,0.0,0.0
2016-12-16,56,0.01818181818181818,0.018018505502678212
2016-12-17,53,-0.05357142857142857,-0.05505977718302743
2016-12-18,52,-0.018867924528301886,-0.019048194970694474
2016-12-19,54,0.038461538461538464,0.03774032798284711
2016-12-20,56,0.037037037037037035,0.03636764417087479
2016-12-21,63,0.125,0.11778303565638346
2016-12-22,88,0.3968253968253968,0.33420208808667373
2016-12-23,95,0.07954545454545454,0.0765400771223344
2016-12-24,68,-0.28421052631578947,-0.33436918642443414
2016-12-25,68,0.0,0.0
2016-12-26,70,0.029411764705882353,0.028987536873252187
2016-12-27,79,0.12857142857142856,0.12095261041766249
2016-12-28,87,0.10126582278481013,0.09646026618756232
2016-12-29,89,0.022988505747126436,0.02272825107755609
2016-12-30,78,-0.12359550561797752,-0.13192754304254806
2016-12-31,63,-0.19230769230769232,-0.21357410029805904
2017-01-01,15,0.15384615384615385,0.14310084364067324
2017-01-02,26,0.7333333333333333,0.550046336919272
2017-01-03,24,-0.07692307692307693,-0.08004270767353637
2017-01-04,28,0.16666666666666666,0.15415067982725836
2017-01-05,34,0.21428571428571427,0.1941560144409574
2017-01-06,30,-0.11764705882352941,-0.12516314295400605
2017-01-07,24,-0.2,-0.2231435513142097
2017-01-08,23,-0.041666666666666664,-0.04255961441879589
2017-01-09,22,-0.043478260869565216,-0.04445176257083381
2017-01-10,20,-0.09090909090909091,-0.0953101798043249
2017-01-11,22,0.1,0.09531017980432493
2017-01-12,23,0.045454545454545456,0.044451762570833796
2017-01-13,19,-0.17391304347826086,-0.19105523676270922
2017-01-14,16,-0.15789473684210525,-0.17185025692665928
2017-01-15,14,-0.125,-0.13353139262452263
2017-01-16,15,0.07142857142857142,0.06899287148695142
2017-01-17,17,0.13333333333333333,0.125163142954006
2017-01-18,17,0.0,0.0
2017-01-19,16,-0.058823529411764705,-0.060624621816434854
2017-01-20,15,-0.0625,-0.06453852113757118
2017-01-21,13,-0.13333333333333333,-0.1431008436406733
2017-01-22,13,0.0,0.0
2017-01-23,14,0.07692307692307693,0.07410797215372183
2017-01-24,15,0.07142857142857142,0.06899287148695142
2017-01-25,13,-0.13333333333333333,-0.1431008436406733
2017-01-26,13,0.0,0.0
2017-01-27,13,0.0,0.0
2017-01-28,13,0.0,0.0
2017-01-29,13,0.0,0.0
2017-01-30,13,0.0,0.0
2017-01-31,16,0.23076923076923078,0.20763936477824455
2017-02-01,16,0.0,0.0
2017-02-02,17,0.0625,0.06062462181643484
2017-02-03,17,0.0,0.0
2017-02-04,15,-0.11764705882352941,-0.12516314295400605
2017-02-05,15,0.0,0.0
2017-02-06,16,0.06666666666666667,0.06453852113757116
2017-02-07,16,0.0,0.0
2017-02-08,16,0.0,0.0
2017-02-09,19,0.1875,0.17185025692665923
2017-02-10,16,-0.15789473684210525,-0.17185025692665928
2017-02-11,14,-0.125,-0.13353139262452263
2017-02-12,14,0.0,0.0
2017-02-13,15,0.07142857142857142,0.06899287148695142
2017-02-14,14,-0.06666666666666667,-0.06899287148695143
2017-02-15,15,0.07142857142857142,0.06899287148695142
2017-02-16,15,0.0,0.0
2017-02-17,15,0.0,0.0
2017-02-18,15,0.0,0.0
2017-02-19,13,-0.13333333333333333,-0.1431008436406733
2017-02-20,15,0.15384615384615385,0.14310084364067324
2017-02-21,20,0.3333333333333333,0.28768207245178085
2017-02-22,18,-0.1,-0.10536051565782628
2017-02-23,19,0.05555555555555555,0.05406722127027579
2017-02-24,23,0.21052631578947367,0.19105523676270922
2017-02-25,18,-0.21739130434782608,-0.24512245803298496
2017-02-26,17,-0.05555555555555555,-0.05715841383994864
2017-02-27,18,0.058823529411764705,0.05715841383994862
2017-02-28,19,0.05555555555555555,0.05406722127027579
2017-03-01,19,0.0,0.0
2017-03-02,23,0.21052631578947367,0.19105523676270922
2017-03-03,30,0.30434782608695654,0.2657031657330057
2017-03-04,24,-0.2,-0.2231435513142097
2017-03-05,20,-0.16666666666666666,-0.1823215567939546
2017-03-06,22,0.1,0.09531017980432493
2017-03-07,23,0.045454545454545456,0.044451762570833796
2017-03-08,24,0.043478260869565216,0.0425596144187959
2017-03-09,23,-0.041666666666666664,-0.04255961441879589
2017-03-10,31,0.34782608695652173,0.29849298855599654
2017-03-11,26,-0.16129032258064516,-0.17589066646366416
2017-03-12,20,-0.23076923076923078,-0.262364264467491
2017-03-13,22,0.1,0.09531017980432493
2017-03-14,20,-0.09090909090909091,-0.0953101798043249
2017-03-15,19,-0.05,-0.05129329438755058
2017-03-16,20,0.05263157894736842,0.05129329438755048
2017-03-17,20,0.0,0.0
2017-03-18,24,0.2,0.1823215567939546
2017-03-19,21,-0.125,-0.13353139262452263
2017-03-20,20,-0.047619047619047616,-0.048790164169432056
2017-03-21,20,0.0,0.0
2017-03-22,20,0.0,0.0
2017-03-23,19,-0.05,-0.05129329438755058
2017-03-24,19,0.0,0.0
2017-03-25,22,0.15789473684210525,0.14660347419187544
2017-03-26,17,-0.22727272727272727,-0.2578291093020998
2017-03-27,19,0.11764705882352941,0.1112256351102244
2017-03-28,18,-0.05263157894736842,-0.05406722127027582
2017-03-29,18,0.0,0.0
2017-03-30,16,-0.1111111111111111,-0.11778303565638351
2017-03-31,17,0.0625,0.06062462181643484
2017-04-01,16,-0.058823529411764705,-0.060624621816434854
2017-04-02,15,-0.0625,-0.06453852113757118
2017-04-03,18,0.2,0.1823215567939546
2017-04-04,18,0.0,0.0
2017-04-05,18,0.0,0.0
2017-04-06,19,0.05555555555555555,0.05406722127027579
2017-04-07,17,-0.10526315789473684,-0.11122563511022437
2017-04-08,16,-0.058823529411764705,-0.060624621816434854
2017-04-09,16,0.0,0.0
2017-04-10,17,0.0625,0.06062462181643484
2017-04-11,19,0.11764705882352941,0.1112256351102244
2017-04-12,17,-0.10526315789473684,-0.11122563511022437
2017-04-13,18,0.058823529411764705,0.05715841383994862
2017-04-14,15,-0.16666666666666666,-0.1823215567939546
2017-04-15,14,-0.06666666666666667,-0.06899287148695143
2017-04-16,14,0.0,0.0
2017-04-17,16,0.14285714285714285,0.13353139262452257
2017-04-18,18,0.125,0.11778303565638346
2017-04-19,17,-0.05555555555555555,-0.05715841383994864
2017-04-20,16,-0.058823529411764705,-0.060624621816434854
2017-04-21,18,0.125,0.11778303565638346
2017-04-22,16,-0.1111111111111111,-0.11778303565638351
2017-04-23,14,-0.125,-0.13353139262452263
2017-04-24,17,0.21428571428571427,0.1941560144409574
2017-04-25,18,0.058823529411764705,0.05715841383994862
2017-04-26,20,0.1111111111111111,0.10536051565782635
2017-04-27,20,0.0,0.0
2017-04-28,20,0.0,0.0
2017-04-29,17,-0.15,-0.16251892949777494
2017-04-30,18,0.058823529411764705,0.05715841383994862
2017-05-01,23,0.2777777777777778,0.2451224580329849
2017-05-02,26,0.13043478260869565,0.12260232209233228
2017-05-03,26,0.0,0.0
2017-05-04,32,0.23076923076923078,0.20763936477824455
2017-05-05,31,-0.03125,-0.0317486983145803
2017-05-06,25,-0.1935483870967742,-0.21511137961694557
2017-05-07,24,-0.04,-0.040821994520255166
2017-05-08,28,0.16666666666666666,0.15415067982725836
2017-05-09,37,0.32142857142857145,0.2787134024690205
2017-05-10,34,-0.08108108108108109,-0.084557388028063
2017-05-11,38,0.11764705882352941,0.1112256351102244
2017-05-12,44,0.15789473684210525,0.14660347419187544
2017-05-13,46,0.045454545454545456,0.044451762570833796
2017-05-14,38,-0.17391304347826086,-0.19105523676270922
2017-05-15,52,0.3684210526315789,0.3136575588550416
2017-05-16,46,-0.11538461538461539,-0.12260232209233239
2017-05-17,41,-0.10869565217391304,-0.11506932978478723
2017-05-18,36,-0.12195121951219512,-0.13005312824819779
2017-05-19,39,0.08333333333333333,0.08004270767353636
2017-05-20,40,0.02564102564102564,0.025317807984289786
2017-05-21,40,0.0,0.0
2017-05-22,63,0.575,0.4542552722775964
2017-05-23,70,0.1111111111111111,0.10536051565782635
2017-05-24,75,0.07142857142857142,0.06899287148695142
2017-05-25,100,0.3333333333333333,0.28768207245178085
2017-05-26,78,-0.22,-0.2484613592984996
2017-05-27,66,-0.15384615384615385,-0.1670540846631662
2017-05-28,51,-0.22727272727272727,-0.2578291093020998
2017-05-29,51,0.0,0.0
2017-05-30,50,-0.0196078431372549,-0.019802627296179754
2017-05-31,48,-0.04,-0.040821994520255166
2017-06-01,48,0.0,0.0
2017-06-02,41,-0.14583333333333334,-0.15762894420358317
2017-06-03,38,-0.07317073170731707,-0.07598590697792199
2017-06-04,37,-0.02631578947368421,-0.026668247082161294
2017-06-05,42,0.13513513513513514,0.1267517056391438
2017-06-06,56,0.3333333333333333,0.28768207245178085
2017-06-07,52,-0.07142857142857142,-0.07410797215372185
2017-06-08,44,-0.15384615384615385,-0.1670540846631662
2017-06-09,42,-0.045454545454545456,-0.04652001563489282
2017-06-10,41,-0.023809523809523808,-0.02409755157906053
2017-06-11,43,0.04878048780487805,0.047628048989254664
2017-06-12,54,0.2558139534883721,0.22778393087071197
2017-06-13,50,-0.07407407407407407,-0.07696104113612832
2017-06-14,47,-0.06,-0.06187540371808753
2017-06-15,58,0.23404255319148937,0.21029540883636075
2017-06-16,47,-0.1896551724137931,-0.2102954088363608
2017-06-17,40,-0.14893617021276595,-0.16126814759612226
2017-06-18,37,-0.075,-0.0779615414697118
2017-06-19,37,0.0,0.0
2017-06-20,42,0.13513513513513514,0.1267517056391438
2017-06-21,43,0.023809523809523808,0.023530497410194036
2017-06-22,42,-0.023255813953488372,-0.02353049741019416
2017-06-23,39,-0.07142857142857142,-0.07410797215372185
2017-06-24,38,-0.02564102564102564,-0.025975486403260677
2017-06-25,38,0.0,0.0
2017-06-26,44,0.15789473684210525,0.14660347419187544
2017-06-27,50,0.13636363636363635,0.127833371509885
2017-06-28,46,-0.08,-0.08338160893905101
2017-06-29,40,-0.13043478260869565,-0.13976194237515874
2017-06-30,35,-0.125,-0.13353139262452263
2017-07-01,5,-0.16666666666666666,-0.1823215567939546
2017-07-02,6,0.2,0.1823215567939546
2017-07-03,6,0.0,0.0
2017-07-04,6,0.0,0.0
2017-07-05,6,0.0,0.0
2017-07-06,6,0.0,0.0
2017-07-07,6,0.0,0.0
2017-07-08,5,-0.16666666666666666,-0.1823215567939546
2017-07-09,5,0.0,0.0
2017-07-10,6,0.2,0.1823215567939546
2017-07-11,7,0.16666666666666666,0.15415067982725836
2017-07-12,6,-0.14285714285714285,-0.15415067982725836
2017-07-13,6,0.0,0.0
2017-07-14,6,0.0,0.0
2017-07-15,7,0.16666666666666666,0.15415067982725836
2017-07-16,8,0.14285714285714285,0.13353139262452257
